invoice_id,branch,city,state,customer_type,gender,product_name,product_line,unit_price,quantity,vat,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating,time_of_day,day_name,month_name,product_category
796-12-2025,Hinjawadi,Pune,Maharashtra,Basic,Male,"Wrist Watch","Fashion accessories",62.12,20,50.7100,1533.7700,"2026-09-11 06:17:03",16:19:00,Cash,1252.34,4.761904716,73.0300,5.9,Evening,Friday,September,Good
796-32-9050,Saket,Delhi,Telangana,Prime,Male,Coca-Cola,"Food and beverages",51.28,7,27.7800,840.1100,"2026-03-25 08:36:51",16:31:00,UPI,427.41,4.761904716,40.0000,6.5,Evening,Wednesday,March,Good
797-88-0493,Indiranagar,Bangalore,Maharashtra,Basic,Female,"Body Lotion","Health and beauty",64.27,4,18.5000,514.0600,"2026-02-09 11:06:42",13:54:00,UPI,257.08,4.761904716,24.4700,7.7,Afternoon,Monday,February,Bad
799-71-1548,Andheri,Mumbai,Telangana,Elite,Male,"Wireless Mouse","Electronic accessories",77.72,14,77.0400,3244.7400,"2026-12-28 13:35:50",16:11:00,"Credit card",1185.56,4.761904716,154.4900,8.4,Evening,Monday,December,Good
800-09-8606,Rohini,Delhi,Delhi,Elite,Female,"Wall Clock","Home and lifestyle",87.37,9,51.7500,1564.9300,"2026-11-10 14:20:34",19:45:00,UPI,796.16,4.761904716,74.5300,6.6,Evening,Tuesday,November,Good
801-88-0346,"Hitech City",Hyderabad,Maharashtra,Elite,Female,Sunglasses,"Fashion accessories",76.06,4,20.8400,833.3500,"2026-05-30 06:08:19",20:30:00,"Credit card",320.58,4.761904716,39.7100,9.8,Evening,Saturday,May,Bad
802-43-8934,"Banjara Hills",Hyderabad,Maharashtra,Elite,Male,Bedsheet,"Home and lifestyle",18.28,1,0.9140,19.1940,"2026-01-19 11:33:01",15:05:00,"Credit card",18.28,4.761904716,0.9140,8.3,Afternoon,Monday,January,Bad
802-70-5316,Baner,Pune,Maharashtra,Basic,Female,"Cricket Bat","Sports and travel",92.13,8,33.7000,1018.8400,"2026-04-04 20:12:28",20:34:00,Cash,639.91,4.761904716,48.5200,8.3,Evening,Saturday,April,Good
803-17-8013,Koramangala,Bangalore,Karnataka,Prime,Female,"Table Lamp","Home and lifestyle",88.79,26,163.9100,4957.3300,"2026-06-10 15:59:56",17:09:00,UPI,2276.83,4.761904716,236.0200,4.1,Evening,Wednesday,June,Good
803-83-5989,Whitefield,Bangalore,Karnataka,Elite,Male,"Table Lamp","Home and lifestyle",55.73,6,24.0700,409.5300,"2026-01-07 02:06:34",10:55:00,UPI,334.38,4.761904716,19.4900,7.0,Morning,Wednesday,January,Good
804-38-3935,Gachibowli,Hyderabad,Delhi,Prime,Male,"Mechanical Keyboard","Electronic accessories",93.78,3,19.7700,468.0800,"2026-05-22 16:05:23",11:32:00,"Credit card",395.26,4.761904716,22.2900,7.2,Morning,Friday,May,Bad
805-86-0265,Saket,Delhi,Telangana,Elite,Male,"Wall Clock","Home and lifestyle",93.96,9,63.6400,1082.3600,"2026-03-11 22:43:15",11:32:00,Cash,978.94,4.761904716,51.5500,9.8,Morning,Wednesday,March,Good
807-14-7833,Gachibowli,Hyderabad,Maharashtra,Elite,Female,"Mechanical Keyboard","Electronic accessories",17.42,8,6.5300,137.1800,"2026-02-27 22:53:27",12:30:00,Ewallet,130.65,4.761904716,6.5300,8.1,Afternoon,Friday,February,Bad
807-34-3742,Gachibowli,Hyderabad,Maharashtra,Basic,Male,"Leather Wallet","Fashion accessories",52.38,1,3.0300,91.6900,"2026-04-17 14:26:16",19:44:00,Cash,60.64,4.761904716,4.3700,5.8,Evening,Friday,April,Bad
808-65-0703,Whitefield,Bangalore,Karnataka,Elite,Male,"Wall Clock","Home and lifestyle",35.47,4,10.2100,308.9000,"2026-02-17 20:17:59",17:22:00,UPI,141.88,4.761904716,14.7000,6.9,Evening,Tuesday,February,Bad
809-46-1866,Koramangala,Bangalore,Delhi,Prime,Male,"Face Wash","Health and beauty",58.15,7,30.5200,922.9700,"2026-11-03 15:45:25",17:44:00,UPI,423.91,4.761904716,43.9400,8.4,Evening,Tuesday,November,Bad
809-69-9497,Baner,Pune,Telangana,Basic,Female,"Coffee Mug","Home and lifestyle",45.68,19,33.7100,1019.5900,"2026-10-07 20:41:11",19:30:00,Cash,832.52,4.761904716,48.5500,5.7,Evening,Wednesday,October,Good
810-60-6344,Bandra,Mumbai,Maharashtra,Prime,Female,"USB Flash Drive","Electronic accessories",40.86,8,20.7200,435.0500,"2026-01-04 11:13:49",14:38:00,"Credit card",245.16,4.761904716,20.7200,8.5,Afternoon,Sunday,January,Good
811-03-8790,Gachibowli,Hyderabad,Delhi,Elite,Female,"USB Flash Drive","Electronic accessories",45.48,13,26.3200,447.7800,"2026-04-23 03:11:59",10:22:00,"Credit card",526.49,4.761904716,21.3200,7.5,Morning,Thursday,April,Good
811-35-1094,Baner,Pune,Maharashtra,Elite,Male,"Wireless Mouse","Electronic accessories",50.45,8,17.6500,516.1900,"2026-09-29 07:43:20",15:16:00,Cash,435.89,4.761904716,24.5800,7.5,Afternoon,Tuesday,September,Bad
815-04-6282,Bandra,Mumbai,Maharashtra,Basic,Female,"Cricket Bat","Sports and travel",64.97,8,29.6500,622.9600,"2026-05-18 21:55:28",12:52:00,"Credit card",456.39,4.761904716,29.6500,6.5,Afternoon,Monday,May,Good
815-11-1168,Saket,Delhi,Maharashtra,Elite,Male,"Tropicana Juice","Food and beverages",99.78,8,45.5500,1377.7300,"2026-06-10 11:03:58",19:09:00,UPI,700.92,4.761904716,65.6200,5.4,Evening,Wednesday,June,Good
816-57-2053,"Hitech City",Hyderabad,Karnataka,Prime,Male,Football,"Sports and travel",60.87,5,14.4300,302.8600,"2026-12-26 12:56:20",12:37:00,Ewallet,221.87,4.761904716,14.4300,8.7,Afternoon,Saturday,December,Bad
816-72-8853,Saket,Delhi,Telangana,Prime,Female,Football,"Sports and travel",27.93,15,26.5600,557.2500,"2026-09-28 02:14:42",15:48:00,Cash,408.22,4.761904716,26.5600,5.9,Afternoon,Monday,September,Bad
817-48-8732,Hinjawadi,Pune,Maharashtra,Prime,Female,"Table Lamp","Home and lifestyle",72.35,13,33.9100,712.3200,"2026-03-30 22:12:17",15:55:00,Cash,837.54,4.761904716,33.9100,5.4,Afternoon,Monday,March,Good
817-69-8206,Kharadi,Pune,Telangana,Prime,Female,"Mechanical Keyboard","Electronic accessories",99.73,34,138.6500,4192.1900,"2026-11-26 17:41:03",19:42:00,"Credit card",3422.96,4.761904716,199.6400,6.6,Evening,Thursday,November,Good
821-07-3596,"Banjara Hills",Hyderabad,Delhi,Basic,Female,"Wrist Watch","Fashion accessories",16.45,7,5.9900,166.5200,"2026-12-23 16:09:39",14:53:00,Ewallet,119.92,4.761904716,7.9400,5.6,Afternoon,Wednesday,December,Bad
821-14-9046,Powai,Mumbai,Delhi,Basic,Female,"Leather Wallet","Fashion accessories",17.48,9,9.5700,266.0000,"2026-06-09 03:53:50",15:04:00,"Credit card",147.36,4.761904716,12.6600,6.1,Afternoon,Tuesday,June,Bad
824-88-3614,Whitefield,Bangalore,Maharashtra,Elite,Male,Shampoo,"Health and beauty",34.31,12,28.4500,597.6100,"2026-07-03 00:36:13",15:00:00,UPI,395.26,4.761904716,28.4500,5.7,Afternoon,Friday,July,Bad
825-94-5922,"Connaught Place",Delhi,Telangana,Elite,Male,"Yoga Mat","Sports and travel",25.31,7,9.6100,290.8400,"2026-08-14 00:23:43",19:26:00,UPI,147.97,4.761904716,13.8400,7.2,Evening,Friday,August,Bad
826-58-8051,Kharadi,Pune,Maharashtra,Elite,Male,"Storage Basket","Home and lifestyle",62.19,4,11.6600,352.6800,"2026-03-24 02:04:50",19:46:00,Ewallet,287.97,4.761904716,16.8000,4.3,Evening,Tuesday,March,Bad
827-26-2100,Kharadi,Pune,Maharashtra,Basic,Male,Bedsheet,"Home and lifestyle",33.84,16,22.4800,679.8000,"2026-10-02 11:58:17",16:21:00,Ewallet,555.07,4.761904716,32.3600,8.8,Evening,Friday,October,Bad
827-44-5872,Koramangala,Bangalore,Delhi,Elite,Female,"Oreo Biscuits","Food and beverages",54.36,20,70.6800,1202.3200,"2026-03-29 16:43:53",11:28:00,UPI,755.15,4.761904716,57.2700,6.1,Morning,Sunday,March,Good
827-77-7633,Baner,Pune,Karnataka,Elite,Male,"Gym Bag","Sports and travel",98.09,16,65.1600,1970.4700,"2026-10-08 18:09:28",19:41:00,Cash,1608.92,4.761904716,93.8400,9.3,Evening,Thursday,October,Good
828-46-6863,Whitefield,Bangalore,Telangana,Basic,Male,Coca-Cola,"Food and beverages",98.53,9,59.8100,1017.2100,"2026-06-23 02:24:58",11:22:00,UPI,830.56,4.761904716,48.4500,4.0,Morning,Tuesday,June,Good
828-61-5674,"Connaught Place",Delhi,Maharashtra,Elite,Male,"Cricket Bat","Sports and travel",44.02,10,28.6100,865.2600,"2026-01-30 02:29:06",19:57:00,"Credit card",440.20,4.761904716,41.2000,9.6,Evening,Friday,January,Good
829-34-3910,"Hitech City",Hyderabad,Maharashtra,Elite,Female,Sunscreen,"Health and beauty",71.38,26,83.9200,3356.2800,"2026-04-11 01:28:11",19:21:00,Cash,1291.11,4.761904716,159.8200,5.7,Evening,Saturday,April,Good
829-49-1914,Andheri,Mumbai,Karnataka,Basic,Female,"Oreo Biscuits","Food and beverages",78.31,13,71.5000,2162.5700,"2026-06-26 05:33:51",16:24:00,"Credit Card",1100.20,4.761904716,102.9600,6.6,Evening,Friday,June,Good
830-58-2383,"Banjara Hills",Hyderabad,Maharashtra,Basic,Male,"Wall Clock","Home and lifestyle",31.75,6,9.1400,192.0200,"2026-09-17 20:29:35",15:26:00,Cash,182.88,4.761904716,9.1400,8.6,Afternoon,Thursday,September,Bad
831-07-6050,Koramangala,Bangalore,Maharashtra,Basic,Male,"Bluetooth Speaker","Electronic accessories",32.71,5,11.4800,271.9300,"2026-02-21 03:17:25",11:30:00,"Credit card",122.66,4.761904716,12.9300,7.9,Morning,Saturday,February,Bad
831-64-0259,Rohini,Delhi,Karnataka,Prime,Female,"Leather Wallet","Fashion accessories",39.75,5,14.9500,336.4300,"2026-04-08 22:04:43",10:43:00,UPI,230.08,4.761904716,16.0200,9.6,Morning,Wednesday,April,Bad
831-81-6575,Rohini,Delhi,Maharashtra,Prime,Female,"Bluetooth Speaker","Electronic accessories",75.59,34,168.6400,2868.5000,"2026-10-20 05:53:02",11:12:00,Cash,2594.42,4.761904716,136.6000,7.5,Morning,Tuesday,October,Good
832-51-6761,Powai,Mumbai,Maharashtra,Elite,Male,Coca-Cola,"Food and beverages",33.88,6,16.4200,497.1100,"2026-10-28 09:05:21",20:29:00,"Credit Card",252.91,4.761904716,23.6500,9.6,Evening,Wednesday,October,Bad
834-25-9262,Kharadi,Pune,Delhi,Elite,Female,"Wrist Watch","Fashion accessories",81.68,4,18.5900,516.3000,"2026-06-05 23:44:22",12:12:00,Cash,459.02,4.761904716,24.5900,9.1,Afternoon,Friday,June,Good
834-45-5519,Andheri,Mumbai,Delhi,Prime,Female,"Bluetooth Speaker","Electronic accessories",43.00,6,16.0900,486.8300,"2026-09-02 09:14:59",20:48:00,"Credit Card",247.68,4.761904716,23.1800,6.9,Evening,Wednesday,September,Bad
834-61-8124,"Banjara Hills",Hyderabad,Telangana,Prime,Male,"Bluetooth Speaker","Electronic accessories",51.69,25,68.9900,2905.0100,"2026-12-01 10:05:24",18:22:00,Cash,1379.86,4.761904716,138.3200,7.8,Evening,Tuesday,December,Good
834-83-1826,"Banjara Hills",Hyderabad,Maharashtra,Basic,Female,"Table Lamp","Home and lifestyle",82.04,21,85.4800,2584.4400,"2026-05-10 12:27:51",17:16:00,"Credit card",1314.83,4.761904716,123.0600,7.6,Evening,Sunday,May,Good
835-16-0096,Kharadi,Pune,Delhi,Basic,Male,Football,"Sports and travel",14.70,20,11.3000,237.5600,"2026-07-12 02:00:37",13:48:00,Cash,214.86,4.761904716,11.3100,8.5,Afternoon,Sunday,July,Bad
836-82-5858,Rohini,Delhi,Karnataka,Basic,Male,Shampoo,"Health and beauty",69.37,21,96.1500,2907.5300,"2026-11-01 22:01:09",19:14:00,UPI,1137.85,4.761904716,138.4500,4.0,Evening,Sunday,November,Good
837-55-7229,Andheri,Mumbai,Maharashtra,Elite,Female,"Leather Wallet","Fashion accessories",47.44,1,4.0000,160.3100,"2026-02-01 16:16:30",18:19:00,"Credit Card",47.44,4.761904716,7.6400,6.8,Evening,Sunday,February,Bad
838-02-1821,Kharadi,Pune,Delhi,Elite,Female,Bedsheet,"Home and lifestyle",12.73,2,1.0300,21.6500,"2026-02-18 15:03:01",12:10:00,Cash,25.46,4.761904716,1.0400,5.2,Afternoon,Wednesday,February,Bad
838-78-4295,Saket,Delhi,Maharashtra,Basic,Female,Shampoo,"Health and beauty",33.47,3,8.1500,226.2100,"2026-09-27 19:29:02",15:43:00,Ewallet,96.40,4.761904716,10.7600,6.7,Afternoon,Sunday,September,Bad
840-19-2096,"Banjara Hills",Hyderabad,Maharashtra,Prime,Male,"Mechanical Keyboard","Electronic accessories",87.91,19,83.8100,3529.0300,"2026-11-04 18:44:38",18:10:00,Ewallet,1676.26,4.761904716,168.0300,7.9,Evening,Wednesday,November,Good
840-76-5966,Gachibowli,Hyderabad,Delhi,Prime,Male,"Yoga Mat","Sports and travel",12.76,3,2.3300,70.4600,"2026-05-17 12:46:49",18:06:00,Ewallet,35.85,4.761904716,3.3700,7.8,Evening,Sunday,May,Bad
841-18-8232,Andheri,Mumbai,Telangana,Prime,Female,"Nescafe Coffee","Food and beverages",71.20,1,6.6600,201.5200,"2026-07-16 02:07:44",20:40:00,"Credit card",102.53,4.761904716,9.5800,9.2,Evening,Thursday,July,Bad
841-35-6630,"Hitech City",Hyderabad,Telangana,Basic,Female,"Power Bank","Electronic accessories",75.91,30,112.9000,3414.0700,"2026-10-31 21:25:51",18:21:00,Cash,1736.91,4.761904716,162.5700,7.3,Evening,Saturday,October,Good
842-29-4695,Gachibowli,Hyderabad,Karnataka,Prime,Male,"Cricket Bat","Sports and travel",17.14,16,14.2200,298.4700,"2026-12-20 04:01:39",12:07:00,"Credit card",218.66,4.761904716,14.2200,7.9,Afternoon,Sunday,December,Bad
842-40-8179,Rohini,Delhi,Karnataka,Prime,Female,"Tropicana Juice","Food and beverages",77.20,13,60.8800,1035.4000,"2026-12-06 03:38:46",10:38:00,UPI,720.37,4.761904716,49.3200,5.6,Morning,Sunday,December,Good
843-01-4703,Hinjawadi,Pune,Maharashtra,Basic,Female,Bedsheet,"Home and lifestyle",35.38,21,30.5500,923.9200,"2026-12-19 09:01:49",19:50:00,"Credit card",580.32,4.761904716,43.9900,9.6,Evening,Saturday,December,Good
843-73-4724,Gachibowli,Hyderabad,Karnataka,Basic,Male,Handbag,"Fashion accessories",74.10,1,6.7500,114.8700,"2026-12-25 18:45:41",11:05:00,Cash,135.05,4.761904716,5.4700,9.2,Morning,Friday,December,Bad
845-51-0542,Kharadi,Pune,Delhi,Prime,Male,"Oreo Biscuits","Food and beverages",46.55,7,15.8300,332.4800,"2026-12-18 11:11:47",15:34:00,Cash,390.94,4.761904716,15.8300,6.4,Afternoon,Friday,December,Good
845-94-6841,Baner,Pune,Telangana,Prime,Female,"Oreo Biscuits","Food and beverages",72.88,12,37.3200,1128.5900,"2026-06-12 19:52:41",19:38:00,Cash,921.52,4.761904716,53.7400,4.0,Evening,Friday,June,Good
846-10-0341,Hinjawadi,Pune,Telangana,Elite,Female,"Baseball Cap","Fashion accessories",42.57,28,48.1200,1082.3600,"2026-10-21 12:55:04",11:51:00,Cash,1188.00,4.761904716,51.5500,6.8,Morning,Wednesday,October,Bad
847-38-7188,"Banjara Hills",Hyderabad,Maharashtra,Prime,Female,"Tropicana Juice","Food and beverages",96.68,4,21.8300,659.9700,"2026-04-12 18:32:19",19:56:00,Ewallet,335.76,4.761904716,31.4300,6.4,Evening,Sunday,April,Bad
848-07-1692,Andheri,Mumbai,Telangana,Prime,Female,"Face Wash","Health and beauty",57.22,3,9.6700,386.7200,"2026-01-11 19:58:23",17:13:00,Ewallet,114.44,4.761904716,18.4200,8.3,Evening,Sunday,January,Bad
848-24-9445,Gachibowli,Hyderabad,Telangana,Basic,Male,"Lip Balm","Health and beauty",43.70,2,4.3700,132.1400,"2026-01-27 20:38:25",18:03:00,Cash,87.40,4.761904716,6.2900,4.9,Evening,Tuesday,January,Bad
848-42-2560,Gachibowli,Hyderabad,Maharashtra,Prime,Female,"Baseball Cap","Fashion accessories",81.91,3,10.6500,425.8300,"2026-02-01 20:24:31",17:43:00,Cash,163.82,4.761904716,20.2700,7.8,Evening,Sunday,February,Bad
848-62-7243,Kharadi,Pune,Delhi,Prime,Male,"Face Wash","Health and beauty",24.89,16,16.5300,347.2200,"2026-12-29 10:00:20",15:36:00,Cash,408.25,4.761904716,16.5300,7.4,Afternoon,Tuesday,December,Bad
848-95-6252,Kharadi,Pune,Karnataka,Elite,Female,Bedsheet,"Home and lifestyle",86.27,1,4.5400,95.3900,"2026-02-07 06:25:38",13:24:00,Ewallet,86.27,4.761904716,4.5400,7.0,Afternoon,Saturday,February,Bad
849-09-3807,Kharadi,Pune,Telangana,Prime,Female,Handbag,"Fashion accessories",88.34,9,32.5600,904.2200,"2026-01-11 08:04:10",13:28:00,Cash,618.38,4.761904716,43.0600,6.6,Afternoon,Sunday,January,Good
850-41-9669,"Connaught Place",Delhi,Telangana,Basic,Female,"Bluetooth Speaker","Electronic accessories",75.06,13,63.2300,1327.8500,"2026-08-07 23:28:29",13:25:00,Ewallet,972.78,4.761904716,63.2300,6.6,Afternoon,Friday,August,Good
851-28-6367,"Hitech City",Hyderabad,Maharashtra,Prime,Male,"Yoga Mat","Sports and travel",15.50,10,7.7500,131.8300,"2026-02-05 13:23:49",10:55:00,Ewallet,155.00,4.761904716,6.2800,8.0,Morning,Thursday,February,Bad
851-98-3555,Whitefield,Bangalore,Delhi,Elite,Female,"Face Wash","Health and beauty",82.88,8,41.9200,1164.1800,"2026-06-30 19:16:22",14:08:00,UPI,582.21,4.761904716,55.4300,6.6,Afternoon,Tuesday,June,Good
852-62-7105,Gachibowli,Hyderabad,Telangana,Elite,Female,Handbag,"Fashion accessories",83.25,18,77.9200,1752.9200,"2026-07-12 05:36:36",11:25:00,"Credit card",1198.80,4.761904716,83.4800,4.4,Morning,Sunday,July,Good
852-82-2749,"Connaught Place",Delhi,Telangana,Elite,Male,"Yoga Mat","Sports and travel",64.59,16,63.8300,1340.1800,"2026-08-01 05:08:09",13:35:00,Ewallet,755.23,4.761904716,63.8300,9.3,Afternoon,Saturday,August,Bad
853-23-2453,Koramangala,Bangalore,Maharashtra,Basic,Male,"Face Wash","Health and beauty",75.74,6,39.4700,828.5400,"2026-04-28 23:05:33",14:35:00,Cash,548.00,4.761904716,39.4700,7.6,Afternoon,Tuesday,April,Bad
856-22-8149,Indiranagar,Bangalore,Maharashtra,Elite,Female,"Table Lamp","Home and lifestyle",25.29,1,3.3200,56.4500,"2026-11-06 08:32:04",10:13:00,UPI,46.09,4.761904716,2.7000,6.1,Morning,Friday,November,Bad
856-66-2701,Bandra,Mumbai,Maharashtra,Basic,Male,"Wall Clock","Home and lifestyle",53.30,3,12.0200,252.6700,"2026-03-26 02:19:27",14:19:00,Ewallet,185.12,4.761904716,12.0300,7.5,Afternoon,Thursday,March,Bad
857-16-3520,Bandra,Mumbai,Maharashtra,Basic,Female,Handbag,"Fashion accessories",71.46,28,129.6400,5184.0900,"2026-10-14 15:21:08",16:06:00,Ewallet,1994.26,4.761904716,246.8700,4.5,Evening,Wednesday,October,Good
857-67-9057,"Connaught Place",Delhi,Maharashtra,Basic,Male,"Power Bank","Electronic accessories",22.95,40,56.8900,2395.4200,"2026-11-03 06:46:26",19:20:00,Ewallet,875.22,4.761904716,114.0500,8.4,Evening,Tuesday,November,Bad
859-71-0933,Whitefield,Bangalore,Karnataka,Basic,Female,Football,"Sports and travel",15.49,5,5.2900,110.9700,"2026-11-22 14:32:18",15:10:00,UPI,56.46,4.761904716,5.2900,6.3,Afternoon,Sunday,November,Bad
859-97-6048,Bandra,Mumbai,Karnataka,Basic,Male,"Power Bank","Electronic accessories",84.25,2,15.3900,449.9600,"2026-05-11 23:15:40",14:13:00,"Credit Card",236.73,4.761904716,21.4400,7.6,Afternoon,Monday,May,Bad
860-73-6466,Bandra,Mumbai,Karnataka,Elite,Female,"Yoga Mat","Sports and travel",39.47,5,12.1700,367.6300,"2026-10-10 23:07:13",16:16:00,"Credit Card",143.87,4.761904716,17.5200,5.0,Evening,Saturday,October,Bad
860-79-0874,Indiranagar,Bangalore,Karnataka,Elite,Female,"Baseball Cap","Fashion accessories",99.30,13,100.4500,2789.6600,"2026-06-30 13:56:15",14:53:00,"Credit card",1395.09,4.761904716,132.8400,6.6,Afternoon,Tuesday,June,Good
861-77-0145,Rohini,Delhi,Maharashtra,Elite,Male,"Power Bank","Electronic accessories",81.97,13,74.8500,2188.8100,"2026-06-03 08:43:41",14:30:00,UPI,1151.62,4.761904716,104.2200,8.3,Afternoon,Wednesday,June,Good
862-17-9201,Andheri,Mumbai,Karnataka,Elite,Female,"Tropicana Juice","Food and beverages",84.05,8,47.2000,802.9300,"2026-07-22 16:23:56",10:48:00,"Credit Card",726.19,4.761904716,38.2300,7.7,Morning,Wednesday,July,Good
862-29-5914,Whitefield,Bangalore,Delhi,Prime,Female,"Travel Backpack","Sports and travel",22.38,1,2.9300,88.7800,"2026-10-02 17:01:44",17:08:00,"Credit card",40.78,4.761904716,4.2200,8.6,Evening,Friday,October,Bad
862-59-8517,Kharadi,Pune,Telangana,Basic,Female,"Oreo Biscuits","Food and beverages",90.24,6,25.3900,431.8100,"2026-04-17 07:57:31",11:17:00,Cash,626.79,4.761904716,20.5700,6.2,Morning,Friday,April,Good
864-24-7918,Rohini,Delhi,Maharashtra,Elite,Female,Football,"Sports and travel",24.49,19,29.0200,609.2500,"2026-10-13 21:57:27",15:15:00,Cash,446.34,4.761904716,29.0200,8.1,Afternoon,Tuesday,October,Bad
865-41-9075,Andheri,Mumbai,Karnataka,Basic,Male,"Tropicana Juice","Food and beverages",11.53,8,7.2800,220.3700,"2026-03-25 09:33:56",17:35:00,"Credit Card",112.11,4.761904716,10.5000,8.1,Evening,Wednesday,March,Bad
865-92-6136,Kharadi,Pune,Delhi,Elite,Male,"Lay's Chips","Food and beverages",52.75,3,7.4200,126.2100,"2026-04-23 08:07:45",10:16:00,Cash,183.19,4.761904716,6.0100,9.3,Morning,Thursday,April,Bad
866-05-7563,Andheri,Mumbai,Delhi,Basic,Female,"USB Flash Drive","Electronic accessories",81.40,14,78.6900,2379.6500,"2026-10-10 20:22:02",19:43:00,Cash,931.27,4.761904716,113.3200,8.1,Evening,Saturday,October,Bad
866-70-2814,Powai,Mumbai,Karnataka,Elite,Female,"Wireless Mouse","Electronic accessories",52.79,40,130.8300,2225.9200,"2026-12-04 01:49:02",11:58:00,"Credit Card",2013.20,4.761904716,105.9800,7.3,Morning,Friday,December,Good
866-99-7614,"Banjara Hills",Hyderabad,Maharashtra,Prime,Male,"Lay's Chips","Food and beverages",89.20,14,64.2200,1348.7000,"2026-08-10 19:13:24",15:42:00,"Credit card",1284.48,4.761904716,64.2200,4.4,Afternoon,Monday,August,Good
867-47-1948,Baner,Pune,Telangana,Prime,Female,"Coffee Mug","Home and lifestyle",15.80,13,7.4100,155.5700,"2026-03-10 12:53:24",12:07:00,Cash,182.91,4.761904716,7.4100,7.8,Afternoon,Tuesday,March,Bad
868-06-0466,Whitefield,Bangalore,Maharashtra,Prime,Male,"Bluetooth Speaker","Electronic accessories",69.58,9,43.9700,1851.0300,"2026-02-14 23:54:06",19:38:00,UPI,469.67,4.761904716,88.1600,7.8,Evening,Saturday,February,Good
868-52-7573,Gachibowli,Hyderabad,Telangana,Basic,Female,"Tropicana Juice","Food and beverages",99.69,7,35.8900,753.6600,"2026-08-13 02:07:12",12:09:00,Cash,717.77,4.761904716,35.8900,9.9,Afternoon,Thursday,August,Good
868-81-1752,"Banjara Hills",Hyderabad,Karnataka,Basic,Male,"Wall Clock","Home and lifestyle",22.02,13,14.2700,431.5000,"2026-08-06 17:10:05",18:48:00,Cash,285.38,4.761904716,20.5400,6.8,Evening,Thursday,August,Bad
869-11-3082,Whitefield,Bangalore,Maharashtra,Elite,Male,Shampoo,"Health and beauty",96.16,7,50.4600,1526.3200,"2026-10-15 19:06:54",20:03:00,UPI,701.00,4.761904716,72.6600,8.4,Evening,Thursday,October,Good
870-54-3162,Whitefield,Bangalore,Telangana,Basic,Female,Football,"Sports and travel",32.25,15,33.9500,712.7200,"2026-08-14 16:40:23",13:26:00,UPI,471.37,4.761904716,33.9500,9.0,Afternoon,Friday,August,Bad
870-72-4431,Andheri,Mumbai,Maharashtra,Elite,Female,"Body Lotion","Health and beauty",99.19,10,72.4100,2011.1900,"2026-08-16 00:45:19",14:42:00,"Credit card",857.00,4.761904716,95.7700,5.5,Afternoon,Sunday,August,Good
870-76-1733,Hinjawadi,Pune,Karnataka,Elite,Female,Coca-Cola,"Food and beverages",14.23,5,3.3500,56.7500,"2026-04-16 08:17:28",10:08:00,"Credit card",82.37,4.761904716,2.7100,4.4,Morning,Thursday,April,Bad
